"Black Luster Soldier - Envoy of the Beginning",2004-03-01,Invasion of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/72989439.jpg")
"Black Luster Soldier - Envoy of the Beginning",2004-03-01,Invasion of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/72989439.jpg")
"Black Magic Ritual",2007-07-26,Premium Pack (TCG),=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/76792184.jpg")
"Black Pendant",2002-09-16,Magic Ruler,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/65169794.jpg")
"Black Ptera",2006-08-16,Power of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/90654356.jpg")
"Black Ptera",2006-08-16,Power of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/90654356.jpg")
"Black Ray Lancer",2011-11-10,Photon Shockwave,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/74416224.jpg")
"Black Rose Dragon",2008-11-03,Collectible Tins 2008 Wave 2,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/73580471.jpg")
"Black Rose Dragon",2008-11-03,Collectible Tins 2008 Wave 2,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/73580471.jpg")
"Black Stego",2006-08-16,Power of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/79409334.jpg")
"Black Stego",2006-08-16,Power of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/79409334.jpg")
"Black Stego",2006-08-16,Power of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/79409334.jpg")
"Black Stego",2006-08-16,Power of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/79409334.jpg")
"Black Tyranno",2004-03-01,Invasion of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/38670435.jpg")
"Black Tyranno",2004-03-01,Invasion of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/38670435.jpg")
"Black Veloci",2008-02-13,Phantom Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/52319752.jpg")
"Black Veloci",2008-02-13,Phantom Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/52319752.jpg")
"Black-Winged Strafe",2010-05-07,The Shining Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/67779172.jpg")
"Blackboost",2011-02-08,Storm of Ragnarok,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/53519297.jpg")
"Blackboost",2011-02-08,Storm of Ragnarok,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/53519297.jpg")
"Blackboost",2011-02-08,Storm of Ragnarok,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/53519297.jpg")
"Blackwing - Bombardment",2010-05-07,The Shining Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/25435080.jpg")
"Blackwing - Brisote the Tailwind",2011-02-08,Storm of Ragnarok,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/52900379.jpg")
"Blackwing - Brisote the Tailwind",2011-02-08,Storm of Ragnarok,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/52900379.jpg")
"Blackwing - Calima the Haze",2011-02-08,Storm of Ragnarok,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/88305978.jpg")
"Blackwing - Calima the Haze",2011-02-08,Storm of Ragnarok,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/88305978.jpg")
"Blackwing - Calima the Haze",2011-02-08,Storm of Ragnarok,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/88305978.jpg")
"Blackwing - Fane the Steel Chain",2009-09-01,Ancient Prophecy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/9109991.jpg")
"Blackwing - Fane the Steel Chain",2009-09-01,Ancient Prophecy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/9109991.jpg")
"Blackwing - Zephyros the Elite",2011-05-27,Duelist Pack: Crow,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14785765.jpg")
"Blackwing - Zephyros the Elite",2011-05-27,Duelist Pack: Crow,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14785765.jpg")
"Blade Armor Ninja",2012-01-20,Order of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/82944432.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Bounzer",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70194827.jpg")
"Blade Knight",2004-09-01,Collectible Tins 2004,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/39507162.jpg")
"Blade Knight",2004-09-01,Collectible Tins 2004,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/39507162.jpg")
"Blade Rabbit",2005-03-01,Flaming Eternity,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/58268433.jpg")
"Bladefly",2002-06-26,Metal Raiders,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/28470714.jpg")
"Blast Held by a Tribute",2003-12-01,Dark Crisis,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/89041555.jpg")
"Blast Magician",2005-03-01,Flaming Eternity,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/21051146.jpg")
"Blast Magician",2005-03-01,Flaming Eternity,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/21051146.jpg")
"Blast Sphere",2008-01-16,Limited Edition 1,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/26302522.jpg")
"Blast with Chain",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/98239899.jpg")
"Blast with Chain",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/98239899.jpg")
"Blast with Chain",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/98239899.jpg")
"Blast with Chain",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/98239899.jpg")
"Blaster, Dragon Ruler of Infernos",2013-05-17,Lord of the Tachyon Galaxy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/53804307.jpg")
"Blaster, Dragon Ruler of Infernos",2013-05-17,Lord of the Tachyon Galaxy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/53804307.jpg")
"Blaster, Dragon Ruler of Infernos",2013-05-17,Lord of the Tachyon Galaxy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/53804307.jpg")
"Blaze Accelerator",2007-05-16,Force of the Breaker,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/69537999.jpg")
"Blaze Accelerator",2007-05-16,Force of the Breaker,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/69537999.jpg")
"Blaze Accelerator",2007-05-16,Force of the Breaker,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/69537999.jpg")
"Blaze Accelerator",2007-05-16,Force of the Breaker,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/69537999.jpg")
"Blazewing Butterfly",2007-08-15,Tactical Evolution,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/16984449.jpg")
"Blazewing Butterfly",2007-08-15,Tactical Evolution,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/16984449.jpg")
"Blazewing Butterfly",2007-08-15,Tactical Evolution,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/16984449.jpg")
"Blazewing Butterfly",2007-08-15,Tactical Evolution,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/16984449.jpg")
"Blazewing Butterfly",2007-08-15,Tactical Evolution,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/16984449.jpg")
"Blazing Inpachi",2004-03-01,Invasion of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/5464695.jpg")
"Blazing Mirror Force",2015-11-05,Dimension of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/75249652.jpg")
"Blizzard Falcon",2013-05-17,Lord of the Tachyon Galaxy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/43694481.jpg")
"Blizzard Dragon",2007-11-30,Yu-Gi-Oh! GX Card Almanac promotional cards,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/61802346.jpg")
"Blizzard Dragon",2007-11-30,Yu-Gi-Oh! GX Card Almanac promotional cards,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/61802346.jpg")
"Blizzard Falcon",2013-05-17,Lord of the Tachyon Galaxy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/43694481.jpg")
"Blizzard Falcon",2013-05-17,Lord of the Tachyon Galaxy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/43694481.jpg")
"Blizzard Princess",2011-08-18,Yu-Gi-Oh! GX Volume 7 promotional card,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/28348537.jpg")
"Blizzed, Defender of the Ice Barrier",2009-11-05,Hidden Arsenal,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/60161788.jpg")
"Block Attack",2002-06-26,Metal Raiders,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/25880422.jpg")
"Block Golem",2012-08-24,Return of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/72580321.jpg")
"Block Golem",2012-08-24,Return of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/72580321.jpg")
"Block Golem",2012-08-24,Return of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/72580321.jpg")
"Block Golem",2012-08-24,Return of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/72580321.jpg")
"Blockman",2007-03-09,Duelist Pack: Special Edition,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/48115277.jpg")
"Blowback Dragon",2004-06-01,Ancient Sanctuary,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/25551951.jpg")
"Blue Dragon Summoner",2014-07-10,Super Starter: Space-Time Showdown,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/55969226.jpg")
"Blue Thunder T-45",2008-02-13,Phantom Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14089428.jpg")
"Blue-Eyes White Dragon",2002-03-08,Legend of Blue Eyes White Dragon,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/89631139.jpg")
"Blue-Eyes White Dragon",2002-03-08,Legend of Blue Eyes White Dragon,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/89631139.jpg")
"Blue-Eyes White Dragon",2002-03-08,Legend of Blue Eyes White Dragon,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/89631139.jpg")
"Blue-Eyes White Dragon",2002-03-08,Legend of Blue Eyes White Dragon,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/89631139.jpg")
"Blue-Eyes White Dragon",2002-03-08,Legend of Blue Eyes White Dragon,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/89631139.jpg")
"Blue-Eyes White Dragon",2002-03-08,Legend of Blue Eyes White Dragon,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/89631139.jpg")
"Blustering Winds",2011-07-08,Starter Deck: Dawn of the Xyz,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/22346472.jpg")
"Blustering Winds",2011-07-08,Starter Deck: Dawn of the Xyz,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/22346472.jpg")
"Blustering Winds",2011-07-08,Starter Deck: Dawn of the Xyz,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/22346472.jpg")
"Bone Crusher",2009-03-03,Crimson Crisis,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/37675138.jpg")
"Bonze Alone",2019-10-24,Chaos Impact,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/263926.jpg")
"Boogie Trap",2017-06-08,Maximum Crisis: Special Edition,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/96704974.jpg")
"Book of Eclipse",2008-09-02,The Duelist Genesis,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/35480699.jpg")
"Book of Life",2003-07-18,Pharaonic Guardian,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/2204140.jpg")
"Book of Life",2003-07-18,Pharaonic Guardian,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/2204140.jpg")
"Book of Moon",2003-07-18,Pharaonic Guardian,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14087893.jpg")
"Book of Moon",2003-07-18,Pharaonic Guardian,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14087893.jpg")
"Book of Moon",2003-07-18,Pharaonic Guardian,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14087893.jpg")
"Book of Moon",2003-07-18,Pharaonic Guardian,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14087893.jpg")
"Book of Moon",2003-07-18,Pharaonic Guardian,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14087893.jpg")
"Book of Moon",2003-07-18,Pharaonic Guardian,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/14087893.jpg")
"Boon of the Meklord Emperor",2011-05-06,Extreme Victory,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/12986778.jpg")
"Boon of the Meklord Emperor",2011-05-06,Extreme Victory,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/12986778.jpg")
"Boon of the Meklord Emperor",2011-05-06,Extreme Victory,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/12986778.jpg")
"Boon of the Meklord Emperor",2011-05-06,Extreme Victory,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/12986778.jpg")
"Booster Dragon",2019-04-03,Duel Power,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/12023931.jpg")
"Boot Sector Launch",2018-02-01,Extreme Force,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/36668118.jpg")
"Boot Staggered",2017-11-02,Structure Deck: Cyberse Link,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70950698.jpg")
"Boot-Up Soldier - Dread Dynamo",2007-01-17,Structure Deck: Machine Re-Volt,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/13316346.jpg")
"Borrel Regenerator",2018-07-26,Cybernetic Horizon,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/6556178.jpg")
"Borrel Supplier",2019-08-15,Structure Deck: Rokket Revolt,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/30131474.jpg")
"Borreload Dragon",2017-10-19,Circuit Break,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/31833038.jpg")
"Borreload Furious Dragon",2019-08-15,Structure Deck: Rokket Revolt,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/92892239.jpg")
"Botanical Girl",2008-11-18,Crossroads of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/84824601.jpg")
"Botanical Lion",2008-11-18,Crossroads of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/20546916.jpg")
"Botanical Lion",2008-11-18,Crossroads of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/20546916.jpg")
"Botanical Lion",2008-11-18,Crossroads of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/20546916.jpg")
"Botanical Lion",2008-11-18,Crossroads of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/20546916.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bottomless Trap Hole",2003-06-06,Legacy of Darkness,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/29401950.jpg")
"Bound Wand",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/53610653.jpg")
"Bountiful Artemis",2006-05-17,Enemy of Justice,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/32296881.jpg")
"Bounzer Guard",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/48582558.jpg")
"Bounzer Guard",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/48582558.jpg")
"Bounzer Guard",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/48582558.jpg")
"Bounzer Guard",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/48582558.jpg")
"Bounzer Guard",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/48582558.jpg")
"Bowganian",2004-03-01,Invasion of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/52090844.jpg")
"Bowganian",2004-03-01,Invasion of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/52090844.jpg")
"Bowganian",2004-03-01,Invasion of Chaos,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/52090844.jpg")
"BOXer",2015-04-16,World Superstars,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/61156777.jpg")
"Brain Control",2005-06-01,The Lost Millennium,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/87910978.jpg")
"Brain Control",2005-06-01,The Lost Millennium,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/87910978.jpg")
"Brain Control",2005-06-01,The Lost Millennium,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/87910978.jpg")
"Brain Control",2005-06-01,The Lost Millennium,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/87910978.jpg")
"Brain Control",2005-06-01,The Lost Millennium,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/87910978.jpg")
"Brain Control",2005-06-01,The Lost Millennium,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/87910978.jpg")
"Brain Control",2005-06-01,The Lost Millennium,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/87910978.jpg")
"Brain Crusher",2007-01-02,Yu-Gi-Oh! GX Spirit Caller promotional cards,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/81919143.jpg")
"Brain Research Lab",2009-09-01,Ancient Prophecy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/85668449.jpg")
"Brain Research Lab",2009-09-01,Ancient Prophecy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/85668449.jpg")
"Branch!",2005-11-16,Elemental Energy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/30548775.jpg")
"Brave Scizzar",2020-05-15,Speed Duel Starter Decks: Twisted Nightmares,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/74277583.jpg")
"Break Off Trap Hole",2017-08-03,Code of the Duelist,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/56526564.jpg")
"Break! Draw!",2010-02-12,Absolute Powerforce,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/63851864.jpg")
"Breaker the Dark Magical Warrior",2014-08-14,Duelist Alliance,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/22923081.jpg")
"Breaker the Magical Warrior",2003-10-10,Magician's Force,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/71413901.jpg")
"Breaker the Magical Warrior",2003-10-10,Magician's Force,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/71413901.jpg")
"Breaker the Magical Warrior",2003-10-10,Magician's Force,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/71413901.jpg")
"Breaker the Magical Warrior",2003-10-10,Magician's Force,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/71413901.jpg")
"Breakthrough Skill",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/78474168.jpg")
"Breakthrough Skill",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/78474168.jpg")
"Breakthrough!",2007-05-16,Force of the Breaker,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/96218085.jpg")
"Breakthrough!",2007-05-16,Force of the Breaker,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/96218085.jpg")
"Bright Star Dragon",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/16719802.jpg")
"Bright Star Dragon",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/16719802.jpg")
"Bright Star Dragon",2012-05-08,Galactic Overlord,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/16719802.jpg")
"Future Glow",2011-08-16,Generation Force,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/64107820.jpg")
"Brionac, Dragon of the Ice Barrier",2009-11-05,Hidden Arsenal,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/50321796.jpg")
"Brotherhood of the Fire Fist - Bear",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/6353603.jpg")
"Brotherhood of the Fire Fist - Bear",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/6353603.jpg")
"Brotherhood of the Fire Fist - Horse Prince",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/74168099.jpg")
"Brotherhood of the Fire Fist - Horse Prince",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/74168099.jpg")
"Brotherhood of the Fire Fist - Horse Prince",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/74168099.jpg")
"Brotherhood of the Fire Fist - Lion Emperor",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/37057743.jpg")
"Brotherhood of the Fire Fist - Lion Emperor",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/37057743.jpg")
"Brotherhood of the Fire Fist - Spirit",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/1662004.jpg")
"Brotherhood of the Fire Fist - Spirit",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/1662004.jpg")
"Brotherhood of the Fire Fist - Spirit",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/1662004.jpg")
"Brotherhood of the Fire Fist - Gorilla",2013-01-25,Cosmo Blazer,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/70355994.jpg")
"Brotherhood of the Fire Fist - Leopard",2013-05-17,Lord of the Tachyon Galaxy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/39699564.jpg")
"Broww, Huntsman of Dark World",2005-11-16,Elemental Energy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/79126789.jpg")
"Brron, Mad King of Dark World",2005-11-16,Elemental Energy,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/6214884.jpg")
"Bubble Shuffle",2005-08-17,Cybernetic Revolution,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/61968753.jpg")
"Bujin Regalia - The Sword",2013-08-09,Judgment of the Light,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/30338466.jpg")
"Bujinfidel",2013-08-09,Judgment of the Light,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/66727115.jpg")
"Bujinfidel",2013-08-09,Judgment of the Light,=IMAGE("https://storage.googleapis.com/ygoprodeck.com/pics/66727115.jpg")
